type_bin	size_bin	wpi_country_from	wpi_country_to	GroupCount	mean_sog	mean_voyage_time	total_co2_million_tonnes	domestic_fl	trade_type	sids_fl	ldc_fl	year
4	6	'Mexico'	'China'	29	16.6960379	18.56752874	0.171934974	0	1	0	1	2012
4	4	'Mexico'	'Mexico'	251	13.81838931	3.196547145	0.171325381	1	2	1	1	2012
1	3	'Singapore'	'Indonesia'	548	10.93529957	5.311967762	0.171175113	0	4	1	1	2012
4	6	'Egypt'	'France'	57	17.69341835	7.342105263	0.169961881	0	2	1	0	2012
4	5	'Malaysia'	'China'	93	15.71027339	8.827060932	0.169393224	0	2	1	0	2012
1	3	'China'	'Australia'	236	11.62056853	14.29007768	0.168810026	0	3	0	1	2012
4	7	'Egypt'	'Malaysia'	28	16.20129622	16.37053571	0.168605989	0	1	1	0	2012
4	6	'Hong Kong S.A.R.'	'China'	385	13.09915988	2.048376623	0.168060959	0	3	0	0	2012
4	2	'Singapore'	'Indonesia'	621	13.58900231	2.80085883	0.167412055	0	2	1	0	2012
1	3	'Japan'	'United States of America'	152	11.41250096	18.06825658	0.167086895	0	2	0	0	2012
1	3	'Canada'	'Canada'	1612	9.066070509	1.77122105	0.165905827	1	3	1	1	2012
1	5	'South Korea'	'Australia'	130	10.7042491	17.30192308	0.165528492	0	2	1	0	2012
4	4	'Malaysia'	'South Africa'	99	15.30547348	13.82239057	0.164899415	0	1	0	0	2012
4	4	'Japan'	'Japan'	768	14.76053844	1.139811198	0.164864628	1	4	1	1	2012
4	5	'Singapore'	'United States of America'	19	18.27282422	23.38815789	0.164708583	0	4	0	1	2012
1	3	'Brazil'	'Brazil'	1305	8.399613817	2.885312899	0.164657166	1	2	1	1	2012
4	4	'Mexico'	'Panama'	95	16.40359615	7.316666667	0.163273116	0	2	1	1	2012
4	7	'China'	'Singapore'	104	14.22384991	4.751201923	0.162785884	0	3	0	1	2012
4	7	'Egypt'	'United Arab Emirates'	46	16.62608606	8.473731884	0.162353017	0	3	1	0	2012
1	4	'Panama'	'United States of America'	305	11.91883766	7.988251366	0.162168128	0	4	1	1	2012
7	6	'Australia'	'Singapore'	91	11.41562603	18.19001832	0.161501415	0	4	1	0	2012
1	5	'United States of America'	'Singapore'	32	11.6551831	42.63411458	0.160276107	0	2	0	1	2012
4	4	'South Korea'	'United States of America'	52	17.01883203	12.61057692	0.159677548	0	4	0	1	2012
4	5	'Japan'	'China'	152	15.84773158	4.868695175	0.159392007	0	2	1	1	2012
1	3	'China'	'United States of America'	124	11.76715973	20.20497312	0.159258945	0	3	1	0	2012
7	8	'Singapore'	'United Arab Emirates'	86	12.01933046	13.2630814	0.159131403	0	1	1	0	2012
4	6	'South Korea'	'United States of America'	30	18.98572676	10.90138889	0.159114445	0	4	0	0	2012
4	5	'Malaysia'	'Saudi Arabia'	54	16.75643444	12.52006173	0.158922188	0	4	1	0	2012
7	4	'Australia'	'Australia'	638	9.414031403	3.224660397	0.158784289	1	3	1	1	2012
7	5	'Panama'	'United States of America'	151	12.14184501	10.22516556	0.158265189	0	3	1	1	2012
4	3	'China'	'United States of America'	40	19.53772201	12.70833333	0.158079922	0	3	0	1	2012
4	5	'Canada'	'Taiwan'	31	15.71415767	17.74462366	0.158006802	0	1	1	1	2012
4	6	'Singapore'	'Hong Kong S.A.R.'	131	15.44807183	4.30629771	0.157275407	0	2	0	1	2012
4	6	'Belgium'	'Egypt'	51	17.56974315	8.43627451	0.157251558	0	1	1	0	2012
1	3	'South Africa'	'Singapore'	107	11.63038376	19.14252336	0.156936806	0	4	0	1	2012
4	4	'France'	'United States of America'	72	17.64081351	7.759837963	0.155709106	0	2	1	0	2012
1	5	'Colombia'	'Netherlands'	70	11.47812311	18.64345238	0.155698519	0	2	1	1	2012
4	4	'Hong Kong S.A.R.'	'Panama'	26	18.19231929	20.86378205	0.155432175	0	3	0	1	2012
4	5	'United States of America'	'Singapore'	16	17.5519077	27.203125	0.154960406	0	4	0	0	2012
1	2	'United States of America'	'Canada'	972	9.0348587	3.541366598	0.154928398	0	4	1	1	2012
4	2	'China'	'South Korea'	705	13.2682272	2.724822695	0.154619197	0	2	0	1	2012
7	8	'Angola'	'China'	25	11.41651673	34.955	0.154547226	0	4	1	1	2012
7	6	'Singapore'	'United Arab Emirates'	111	12.15053289	13.97447447	0.154406234	0	4	0	1	2012
1	5	'Australia'	'Indonesia'	41	11.5980693	30.32012195	0.153791858	0	3	1	1	2012
4	5	'Panama'	'Panama'	235	6.27799785	2.945212766	0.153560472	1	2	1	0	2012
4	6	'United Arab Emirates'	'China'	33	15.19520496	17.23611111	0.152196226	0	2	0	0	2012
7	8	'United Arab Emirates'	'China'	39	12.05050457	25.03525641	0.151843283	0	1	1	0	2012
7	8	'China'	'Singapore'	118	11.16651706	8.355579096	0.151813797	0	1	1	0	2012
1	5	'China'	'Indonesia'	176	10.73747691	10.69341856	0.151331277	0	3	0	0	2012
4	4	'Sri Lanka'	'India'	153	14.64027158	4.584422658	0.150887947	0	4	0	1	2012
1	6	'China'	'Brazil'	37	12.38087441	42.56193694	0.150534222	0	2	1	1	2012
4	6	'Japan'	'Mexico'	28	17.86240285	13.32440476	0.150510814	0	4	0	0	2012
1	3	'Japan'	'Australia'	176	11.55303057	17.0703125	0.150327853	0	3	1	0	2012
4	5	'Egypt'	'United Arab Emirates'	53	16.27352141	10.24528302	0.149837285	0	3	1	1	2012
4	4	'India'	'Malaysia'	128	15.30812076	6.642578125	0.149034112	0	4	1	1	2012
4	4	'Malaysia'	'Namibia'	59	14.90956489	18.2549435	0.148492497	0	3	1	1	2012
1	4	'Australia'	'Taiwan'	96	11.87889649	16.05902778	0.147901685	0	2	0	0	2012
4	1	'Japan'	'South Korea'	1170	11.81563275	2.648931624	0.147511074	0	4	1	1	2012
4	2	'China'	'Hong Kong S.A.R.'	768	12.46626266	1.984917535	0.14717829	0	2	0	1	2012
4	5	'Italy'	'Egypt'	130	16.91124818	3.827564103	0.147140934	0	3	1	1	2012
4	5	'Egypt'	'Spain'	90	16.45766234	5.385185185	0.147060309	0	4	0	0	2012
4	6	'Egypt'	'United Arab Emirates'	54	16.26294661	8.148148148	0.146582722	0	3	0	1	2012
1	4	'Brazil'	'Spain'	106	11.47382833	15.9115566	0.146547796	0	1	1	0	2012
1	2	'Japan'	'United States of America'	167	11.53481082	17.60179641	0.146385726	0	2	1	0	2012
4	5	'Chile'	'Taiwan'	19	16.58168522	25.7872807	0.146145012	0	3	1	0	2012
7	3	'Indonesia'	'Indonesia'	994	6.504456235	3.227741449	0.146128067	1	2	0	1	2012
1	3	'China'	'Panama'	55	12.10716509	34.72348485	0.1460964	0	3	0	1	2012
4	4	'New Zealand'	'Australia'	99	15.86283406	6.910774411	0.145919264	0	4	1	0	2012
4	4	'China'	'Hong Kong S.A.R.'	512	12.66159605	1.764160156	0.145918999	0	4	1	1	2012
1	3	'United States of America'	'Turkey'	77	11.9761957	22.83658009	0.145613375	0	3	1	0	2012
4	6	'Singapore'	'Oman'	36	17.30898937	10.11458333	0.144785569	0	4	1	0	2012
4	4	'Canada'	'Belgium'	55	17.30235878	8.982575758	0.143962314	0	3	0	0	2012
4	4	'Malaysia'	'China'	137	14.55229585	7.312043796	0.143772205	0	3	0	1	2012
7	6	'Australia'	'Australia'	442	7.210624026	4.010935143	0.143417843	1	2	1	0	2012
7	6	'Japan'	'Singapore'	111	10.67824354	13.64114114	0.143258257	0	3	1	0	2012
7	7	'Nigeria'	'Spain'	70	11.80770999	13.47738095	0.143137025	0	4	0	0	2012
4	3	'United States of America'	'New Zealand'	59	16.58157501	14.35451977	0.142984196	0	1	1	0	2012
4	5	'Brazil'	'Dominican Republic'	60	16.08974594	9.59375	0.141841148	0	1	0	1	2012
4	3	'Australia'	'New Zealand'	220	16.47049066	3.935416667	0.141798854	0	4	0	1	2012
4	5	'Panama'	'Mexico'	69	16.12038428	8.377415459	0.141798713	0	1	1	0	2012
4	6	'Malaysia'	'China'	35	15.73423066	13.57380952	0.141384267	0	1	0	1	2012
1	4	'Panama'	'Japan'	59	11.99493347	31.48234463	0.14109549	0	1	1	1	2012
1	5	'Brazil'	'Brazil'	127	8.206416282	14.24573491	0.140897872	1	2	1	0	2012
1	4	'Indonesia'	'India'	162	10.98738813	13.81738683	0.140842237	0	1	0	0	2012
1	3	'South Africa'	'India'	123	11.72127318	18.3299458	0.140666295	0	1	0	1	2012
7	8	'United Arab Emirates'	'Japan'	25	12.90891738	24.90166667	0.140098538	0	4	1	0	2012
4	7	'Belgium'	'Egypt'	39	18.42728484	7.802350427	0.139860978	0	2	0	1	2012
4	4	'Singapore'	'Australia'	82	15.51677333	8.832317073	0.139349405	0	4	0	0	2012
4	4	'Brazil'	'United States of America'	57	15.80661727	11.19371345	0.139045379	0	2	0	1	2012
4	5	'Mexico'	'United States of America'	142	13.94195517	3.759683099	0.138550924	0	2	1	1	2012
1	4	'United States of America'	'Singapore'	35	11.64819278	42.57142857	0.138128349	0	4	0	1	2012
1	4	'Singapore'	'Uruguay'	52	11.88786432	33.44791667	0.137965062	0	3	0	1	2012
4	3	'Singapore'	'China'	172	14.3354275	7.782945736	0.137433726	0	4	1	0	2012
4	3	'Guam'	'United States of America'	18	20.87742356	19.51157407	0.137325523	0	3	1	0	2012
1	4	'Japan'	'Indonesia'	140	11.58602558	11.59017857	0.137081763	0	2	0	1	2012
1	4	'Indonesia'	'Australia'	118	11.5319258	24.34816384	0.136685721	0	1	1	1	2012
1	4	'Japan'	'Panama'	64	12.22349622	27.73372396	0.13666686	0	2	0	0	2012
4	5	'Brazil'	'Singapore'	21	16.62105909	24.0734127	0.136660066	0	3	0	1	2012
4	1	'Spain'	'Spain'	1199	11.50366961	2.286801501	0.136496302	1	4	0	1	2012
1	4	'India'	'Uruguay'	58	11.81345104	32.64655172	0.136452121	0	3	1	1	2012
4	5	'South Korea'	'Mexico'	31	16.39454861	16.4811828	0.136435241	0	1	1	0	2012
4	4	'Sri Lanka'	'Malaysia'	143	16.08882761	5.432400932	0.136372929	0	4	0	1	2012
1	4	'Brazil'	'Indonesia'	38	12.09387357	36.59210526	0.136169253	0	4	1	0	2012
1	4	'Japan'	'United States of America'	106	11.83418873	17.46226415	0.135222306	0	2	0	1	2012
7	4	'Australia'	'Singapore'	135	12.11895881	12.23518519	0.135178756	0	3	0	0	2012
4	4	'United States of America'	'Mexico'	112	14.92761093	7.108258929	0.135172363	0	1	0	1	2012
4	4	'Japan'	'China'	159	15.67011721	4.736897275	0.135102752	0	2	1	1	2012
4	5	'Hong Kong S.A.R.'	'Mexico'	26	16.20782417	19.60737179	0.134689961	0	1	1	1	2012
4	4	'Australia'	'China'	94	16.45500043	12.35328014	0.134493808	0	3	1	1	2012
1	4	'United States of America'	'United Kingdom'	81	11.70026111	18.4850823	0.134075277	0	3	1	1	2012
1	4	'Brazil'	'Netherlands'	76	11.76242191	18.90570175	0.133986886	0	4	0	0	2012
4	6	'Oman'	'United States of America'	12	17.13591207	27.54166667	0.133654279	0	3	1	0	2012
4	3	'United States of America'	'Guam'	50	21.38864506	6.671666667	0.132591188	0	1	0	0	2012
7	6	'Indonesia'	'Indonesia'	242	7.711170435	5.781336088	0.132580397	1	4	1	1	2012
4	4	'New Zealand'	'Panama'	44	16.6763599	16.72632576	0.131609796	0	3	0	0	2012
1	4	'Japan'	'Canada'	117	11.83795253	15.80555556	0.131161634	0	4	1	1	2012
4	4	'United States of America'	'Netherlands'	61	17.67766721	8.5	0.130695009	0	4	1	0	2012
1	5	'Canada'	'China'	38	11.16770434	33.53179825	0.130165428	0	2	0	1	2012
1	4	'Canada'	'Singapore'	47	11.80402684	30.20567376	0.12968953	0	2	0	1	2012
4	3	'Japan'	'Japan'	733	13.52505513	1.305138699	0.129613199	1	4	1	1	2012
4	5	'Canada'	'China'	23	16.43959927	19.07246377	0.129377626	0	4	0	0	2012
1	6	'Brazil'	'Philippines'	21	12.17038184	43.36507937	0.128819783	0	4	0	1	2012
7	6	'Japan'	'Japan'	408	9.775678059	2.902573529	0.128350181	1	4	0	0	2012
4	4	'Brazil'	'Spain'	45	16.29318687	11.875	0.128231829	0	1	0	1	2012
4	2	'Thailand'	'Hong Kong S.A.R.'	276	14.19781507	4.644474638	0.128160038	0	4	0	0	2012
4	5	'Egypt'	'Indonesia'	37	15.73307613	14.01463964	0.128079487	0	1	1	0	2012
4	5	'China'	'Hong Kong S.A.R.'	423	12.06552336	1.551910954	0.128045216	0	2	1	1	2012
4	4	'Hong Kong S.A.R.'	'Singapore'	181	14.05503304	4.110957643	0.127430251	0	1	0	0	2012
4	3	'New Zealand'	'New Zealand'	610	13.73740674	1.384357923	0.126871837	1	2	1	1	2012
4	5	'Australia'	'Australia'	159	14.47582097	3.478249476	0.126627777	1	3	1	1	2012
4	4	'South Africa'	'Brazil'	61	16.37324808	13.1454918	0.126285602	0	1	1	1	2012
4	5	'Saudi Arabia'	'Sri Lanka'	64	17.85837513	7.2890625	0.126093594	0	2	1	0	2012
4	2	'Hong Kong S.A.R.'	'Vietnam'	630	12.1275467	2.51521164	0.126004741	0	2	0	1	2012
4	5	'Malaysia'	'Sri Lanka'	110	16.56432698	4.275757576	0.125824238	0	1	0	1	2012
4	2	'Philippines'	'China'	296	13.70009238	4.802505631	0.125753842	0	1	0	1	2012
4	5	'Brazil'	'Argentina'	170	14.8700008	3.3625	0.125684298	0	2	1	1	2012
7	5	'United States of America'	'Panama'	133	11.64378364	10.06453634	0.125660335	0	4	0	0	2012
4	4	'Canada'	'United States of America'	118	16.14700028	4.347457627	0.125631607	0	3	0	1	2012
1	5	'Singapore'	'Australia'	117	11.48565949	12.69764957	0.125142531	0	4	1	0	2012
4	4	'South Korea'	'Mexico'	32	17.96763409	14.47005208	0.125002431	0	3	1	0	2012
4	6	'China'	'Hong Kong S.A.R.'	306	13.05153232	1.492238562	0.124981652	0	2	0	1	2012
4	7	'Saudi Arabia'	'Malaysia'	27	18.43328986	11.01080247	0.124930108	0	3	1	0	2012
1	4	'United States of America'	'Netherlands'	86	11.74049942	15.66812016	0.124925443	0	4	1	1	2012
1	3	'Australia'	'Singapore'	116	11.83083967	13.7970546	0.124717212	0	1	1	0	2012
7	6	'Singapore'	'Singapore'	270	5.355217373	4.683333333	0.124166086	1	4	1	1	2012
1	3	'China'	'Canada'	104	12.17620752	18.44751603	0.1237417	0	1	0	0	2012
1	5	'Australia'	'Taiwan'	85	11.7152045	13.99215686	0.123287924	0	4	0	1	2012
1	4	'South Africa'	'India'	110	11.84533085	16.69545455	0.123179541	0	4	1	1	2012
4	2	'Spain'	'Spain'	852	11.78644327	1.798855634	0.122916783	1	2	1	0	2012
4	5	'Iran'	'Singapore'	39	15.72015297	11.51282051	0.122532209	0	4	1	1	2012
4	5	'China'	'Japan'	114	15.41657355	4.301535088	0.122308796	0	2	0	1	2012
7	8	'Japan'	'United Arab Emirates'	26	13.35540845	20.96474359	0.122041479	0	2	0	1	2012
1	4	'Singapore'	'Brazil'	102	12.08484934	32.23366013	0.121589767	0	3	0	0	2012
1	3	'Japan'	'Japan'	736	7.948439156	3.748471467	0.121347623	1	3	0	1	2012
4	4	'Egypt'	'Australia'	36	15.42727073	18.57291667	0.121310736	0	3	1	1	2012
1	5	'Colombia'	'Singapore'	22	10.96985947	48.12310606	0.121177861	0	1	0	0	2012
7	4	'Singapore'	'Australia'	138	11.83603476	10.9076087	0.121125175	0	3	0	1	2012
4	5	'Singapore'	'Saudi Arabia'	37	17.01055753	11.6509009	0.120248583	0	3	1	1	2012
1	4	'China'	'Singapore'	200	11.00066799	8.831666667	0.120131788	0	1	0	1	2012
1	5	'India'	'Brazil'	56	12.20091173	29.84747024	0.119996688	0	2	0	1	2012
4	5	'South Africa'	'Brazil'	33	17.85890113	14.85606061	0.11985151	0	3	1	0	2012
4	6	'Hong Kong S.A.R.'	'Egypt'	20	16.96248794	16.45208333	0.119771145	0	4	1	1	2012
1	2	'United States of America'	'China'	104	11.34982806	21.24519231	0.119189251	0	2	1	1	2012
4	4	'Panama'	'New Zealand'	41	17.24665013	15.35670732	0.118797981	0	1	1	1	2012
7	4	'Indonesia'	'Singapore'	269	8.985586963	5.870508055	0.118285408	0	3	1	0	2012
4	5	'Singapore'	'Sri Lanka'	58	17.28080491	7.382183908	0.118124671	0	3	1	0	2012
4	5	'South Africa'	'Malaysia'	28	17.68350919	15.11755952	0.118115739	0	4	0	0	2012
4	2	'Philippines'	'Philippines'	577	10.61103871	2.506571346	0.117961045	1	4	1	0	2012
4	5	'South Africa'	'Singapore'	30	15.46955119	15.77916667	0.117864984	0	2	0	1	2012
7	6	'India'	'India'	241	7.499785467	5.807053942	0.117720513	1	1	1	1	2012
1	4	'United States of America'	'Brazil'	94	11.73783401	23.53989362	0.117577776	0	4	0	0	2012
4	3	'New Zealand'	'Australia'	134	15.2843123	5.55721393	0.116797299	0	3	0	1	2012
4	6	'Egypt'	'Oman'	45	15.79402879	8.337962963	0.116784512	0	1	1	0	2012
7	4	'Japan'	'Japan'	363	9.301405145	4.449839302	0.116691252	1	3	1	0	2012
1	2	'Australia'	'Japan'	122	11.9399188	17.17759563	0.116610536	0	3	0	1	2012
4	5	'Dominican Republic'	'Brazil'	60	16.90383213	8.501388889	0.116432203	0	2	1	1	2012
1	3	'Australia'	'Indonesia'	110	11.7060852	14.61628788	0.115850336	0	1	0	1	2012
4	7	'Malaysia'	'Saudi Arabia'	26	18.51813755	9.721153846	0.115722583	0	3	1	0	2012
1	4	'South Africa'	'Singapore'	66	11.62873971	19.43181818	0.115598327	0	2	0	1	2012
1	6	'Australia'	'South Korea'	55	12.26369076	14.30984848	0.115527514	0	4	0	0	2012
4	2	'Germany'	'Russia'	398	14.16338119	2.841603853	0.115455077	0	4	1	1	2012
4	5	'Brazil'	'South Africa'	83	16.47895537	9.887048193	0.115164585	0	1	1	1	2012
4	5	'Mexico'	'Panama'	107	15.92810921	4.551401869	0.114987605	0	1	1	1	2012
1	3	'India'	'China'	84	11.08189728	22.52380952	0.114752843	0	2	0	0	2012
4	4	'Mexico'	'Japan'	34	17.06958579	14.2254902	0.114569408	0	2	0	0	2012
1	4	'Indonesia'	'Taiwan'	185	10.64221477	8.217792793	0.114465848	0	4	1	1	2012
1	5	'Australia'	'South Africa'	35	12.09539705	43.34761905	0.114420965	0	4	1	1	2012
1	4	'Indonesia'	'Singapore'	326	10.16342084	4.898261759	0.114401631	0	2	0	1	2012
4	2	'China'	'Vietnam'	351	13.10092684	3.765669516	0.114368164	0	2	0	1	2012
4	4	'Panama'	'Hong Kong S.A.R.'	18	16.57878277	29.18981481	0.114017786	0	1	1	0	2012
4	3	'Singapore'	'South Africa'	61	14.98608256	15.74180328	0.113876442	0	4	1	0	2012
4	6	'Peru'	'Panama'	7	14.88445435	65	0.112871142	0	2	1	0	2012
4	4	'Australia'	'New Zealand'	172	16.55379129	3.552567829	0.112844541	0	2	1	0	2012
7	7	'Egypt'	'Singapore'	39	11.90609926	20.3974359	0.112628012	0	4	1	1	2012
4	4	'India'	'Singapore'	81	15.09035587	7.779835391	0.112554437	0	2	1	1	2012
7	6	'Venezuela'	'Venezuela'	534	6.609699826	2.536594881	0.112379832	1	3	0	0	2012
4	5	'Sri Lanka'	'Malaysia'	78	15.50993372	5.336004274	0.112106767	0	4	0	1	2012
1	5	'China'	'South Africa'	73	11.32449341	27.78652968	0.112101646	0	1	0	1	2012
4	4	'Panama'	'Germany'	35	18.15482563	12.7047619	0.112033167	0	4	0	0	2012
7	6	'Singapore'	'Japan'	68	10.29554567	16.0557598	0.111985628	0	3	1	1	2012
4	2	'South Korea'	'China'	769	11.14533944	2.125650195	0.111955332	0	3	1	0	2012
1	4	'Argentina'	'China'	33	11.93842154	40.96085859	0.111855318	0	2	0	1	2012
4	3	'United States of America'	'Mexico'	217	15.29372761	3.486367128	0.11181045	0	4	0	1	2012
4	1	'China'	'South Korea'	1056	12.41329878	2.030342487	0.111026316	0	3	1	1	2012
4	2	'Vietnam'	'Hong Kong S.A.R.'	390	13.31629536	3.058333333	0.110891818	0	4	0	0	2012
7	6	'India'	'United Arab Emirates'	147	10.41444432	7.611394558	0.110807114	0	2	1	1	2012
4	4	'Saudi Arabia'	'Egypt'	164	15.60474199	3.333587398	0.110734878	0	2	0	0	2012
4	1	'South Korea'	'Japan'	1035	11.00142871	2.391666667	0.110622551	0	1	0	0	2012
4	5	'Brazil'	'Uruguay'	185	15.78248901	2.531531532	0.110591364	0	1	1	1	2012
4	4	'Egypt'	'United Arab Emirates'	53	17.90666606	7.078616352	0.110144573	0	4	1	1	2012
1	4	'Japan'	'Japan'	650	6.718100216	3.586346154	0.110140253	1	3	0	1	2012
4	5	'Canada'	'Canada'	83	15.06700603	3.461345382	0.109956409	1	3	0	0	2012
1	4	'Canada'	'United States of America'	264	10.20018013	6.366477273	0.109857529	0	4	1	0	2012
4	5	'Portugal'	'Brazil'	37	17.41085996	10.06306306	0.109421253	0	4	1	1	2012
4	6	'United States of America'	'Malaysia'	8	16.52513613	36.08333333	0.109149742	0	4	1	0	2012
4	5	'Oman'	'Egypt'	28	15.64714677	14.375	0.109086377	0	3	0	1	2012
4	4	'Brazil'	'South Africa'	62	16.30594524	10.76344086	0.10904305	0	2	1	1	2012
4	4	'United States of America'	'Italy'	38	15.23968572	14.82017544	0.108805255	0	1	1	1	2012
4	6	'Taiwan'	'United States of America'	19	17.91711729	14.35964912	0.108730482	0	1	0	0	2012
1	3	'Japan'	'Canada'	107	11.8428906	16.71884735	0.108463969	0	1	0	0	2012
1	5	'South Africa'	'Spain'	39	11.95477674	20.95940171	0.108458756	0	1	0	0	2012
4	4	'Chile'	'Chile'	449	13.23180846	1.392817372	0.108377332	1	1	0	0	2012
7	5	'Argentina'	'Argentina'	654	9.349680976	1.955657492	0.107656757	1	4	1	0	2012
4	4	'New Zealand'	'Japan'	37	17.84915484	11.29617117	0.107522392	0	3	1	0	2012
1	3	'United States of America'	'China'	70	11.67088564	22.64761905	0.107338121	0	3	1	0	2012
4	4	'United States of America'	'Brazil'	47	16.37963293	10.83421986	0.107239756	0	1	0	0	2012
1	3	'South Korea'	'Panama'	46	11.23748036	32.15126812	0.107172096	0	1	1	1	2012
4	7	'Egypt'	'France'	32	18.54547999	7.311197917	0.107103829	0	3	1	0	2012
4	5	'France'	'Brazil'	31	17.90737766	12.02956989	0.106804168	0	1	0	0	2012
4	3	'China'	'Singapore'	169	13.41623883	5.221893491	0.106764092	0	2	1	0	2012
4	2	'Thailand'	'Singapore'	405	12.60491539	3.100514403	0.106628157	0	2	1	1	2012
4	6	'United Kingdom'	'Singapore'	15	17.0941594	21.07777778	0.106480646	0	2	1	0	2012
1	5	'Chile'	'China'	23	11.54890223	40.43297101	0.106405723	0	3	1	0	2012
1	3	'Japan'	'Panama'	54	11.805609	29.96141975	0.106279866	0	2	1	1	2012
7	6	'United Arab Emirates'	'Singapore'	40	11.79181403	22.04166667	0.106273601	0	3	0	0	2012
1	4	'China'	'Brazil'	55	11.54020049	40.00454545	0.106022192	0	2	1	1	2012
4	4	'India'	'Sri Lanka'	227	14.79033263	2.867474302	0.105571522	0	4	0	0	2012
7	6	'Mexico'	'United States of America'	250	9.204768049	4.554166667	0.105557842	0	1	0	0	2012
4	5	'Mexico'	'Mexico'	228	13.55495151	1.936951754	0.105455805	1	1	0	0	2012
4	4	'Sri Lanka'	'Egypt'	33	18.12898864	11.83459596	0.105424207	0	4	0	1	2012
7	5	'China'	'China'	589	9.828683815	2.392473118	0.105237425	1	1	0	0	2012
1	5	'South Africa'	'India'	68	11.43616256	18.38970588	0.105190325	0	2	1	1	2012
4	2	'Taiwan'	'China'	778	12.80279096	1.643369752	0.104967966	0	4	1	0	2012
1	5	'China'	'Peru'	28	12.31980554	32.99404762	0.104910914	0	1	1	0	2012
4	4	'Chile'	'Peru'	140	16.0192725	3.738095238	0.104898265	0	3	0	1	2012
4	2	'Malaysia'	'Indonesia'	463	12.99568169	2.694384449	0.104537302	0	2	0	1	2012
4	4	'Peru'	'Chile'	204	15.12065424	2.736928105	0.10452066	0	2	1	0	2012
4	5	'United States of America'	'Mexico'	87	16.20010223	5.047413793	0.104407865	0	1	1	0	2012
1	3	'United States of America'	'Gibraltar'	86	11.92923084	16.63032946	0.104374068	0	3	0	0	2012
1	5	'India'	'South Africa'	81	11.89972942	17.23611111	0.104216637	0	4	1	0	2012
1	5	'Australia'	'Canada'	26	11.9613421	41.875	0.103923129	0	1	0	1	2012
4	5	'Egypt'	'United Kingdom'	35	18.07918738	7.578571429	0.103904416	0	4	1	1	2012
1	5	'Mauritania'	'Singapore'	23	11.19703446	38.30615942	0.102960912	0	1	1	0	2012
4	3	'New Zealand'	'Panama'	31	17.65761408	15.46236559	0.102726018	0	3	0	0	2012
4	2	'Vietnam'	'China'	570	12.48492546	2.623611111	0.102631122	0	1	1	0	2012
1	3	'Australia'	'United States of America'	54	11.55742867	27.49691358	0.102619593	0	2	1	1	2012
4	7	'Oman'	'Singapore'	18	12.60004176	18.4212963	0.102539912	0	4	0	0	2012
1	2	'Canada'	'United States of America'	946	8.961440118	2.535280127	0.102476674	0	1	0	1	2012
1	4	'Spain'	'United States of America'	85	11.72956758	17.17843137	0.102178387	0	1	1	0	2012
4	7	'Saudi Arabia'	'Egypt'	40	18.14600255	5.68125	0.102168753	0	3	1	1	2012
7	7	'Singapore'	'United Arab Emirates'	63	11.55009257	14.45039683	0.101997787	0	2	0	1	2012
4	4	'Egypt'	'Spain'	57	15.92742811	8.035087719	0.101938934	0	1	1	0	2012
1	4	'Taiwan'	'Indonesia'	206	11.12074511	6.709142395	0.101919989	0	2	0	0	2012
7	5	'Russia'	'Russia'	154	8.889517549	4.763528139	0.101863572	1	2	1	1	2012
4	6	'United Arab Emirates'	'Indonesia'	30	15.19508468	12.01111111	0.101839572	0	2	1	1	2012
7	4	'Saudi Arabia'	'Saudi Arabia'	539	8.716243416	2.861549165	0.101818211	1	1	0	1	2012
4	5	'Oman'	'Saudi Arabia'	73	14.9034673	4.670091324	0.101739202	0	1	1	1	2012
1	2	'Canada'	'Japan'	103	11.34310085	18.98826861	0.101208794	0	3	0	1	2012
4	4	'Italy'	'United Kingdom'	74	16.58313107	5.826576577	0.101112668	0	3	1	1	2012
1	4	'India'	'India'	623	6.643669092	2.997324773	0.10078057	1	4	0	1	2012
7	8	'China'	'China'	122	9.48786686	5.12602459	0.100718938	1	2	0	1	2012
7	7	'Nigeria'	'Brazil'	51	12.16632741	12.71977124	0.100530919	0	4	1	1	2012
4	6	'Egypt'	'Germany'	31	17.30821871	9.322580645	0.100392318	0	1	0	0	2012
4	4	'Egypt'	'Saudi Arabia'	154	13.32887563	3.623647186	0.100382227	0	2	0	1	2012
